,Vendor Id,Status,Name,Date,UpdateProfile,Found_2023-08-22 12
1041,301821,ACTIVE,دیزی سنگی گلستان,2023-08-20 8:45:09,,
1042,19387,ACTIVE,تومو (فرشته),2023-08-20 9:00:02,,
1043,65517,ACTIVE,کافه رستوران ایتالیایی البا,2023-08-20 9:00:04,,
1044,71004,ACTIVE,شیرینی و خشکبار تاج محل,2023-08-20 9:00:04,,
1045,246500,ACTIVE,کافه و رستوران بهزاد,2023-08-20 9:00:06,,
1046,27249,ACTIVE,آجیل و خشکبار آلما (شعبه 1),2023-08-20 9:15:03,,
1047,28524,ACTIVE,قنادی سوییت پالاس (گلبرگ),2023-08-20 9:15:03,,
1048,59647,ACTIVE,شیرینی نیشکر (دولت),2023-08-20 9:15:06,,
1049,60652,ACTIVE,نان استاپ,2023-08-20 9:15:06,,
1050,61579,ACTIVE,کافه رستوران شمرون (بام لند),2023-08-20 9:15:06,,
1051,73126,ACTIVE,کافه ناتلی (هروی),2023-08-20 9:15:07,,
1052,86136,ACTIVE,قهوه آدنیس (شعبه 5 سپاه),2023-08-20 9:15:07,,
1053,252680,ACTIVE,سام کافه (آرگو),2023-08-20 9:15:11,,
1054,260577,ACTIVE,آبمیوه بستنی دانشجو,2023-08-20 9:15:11,,
1055,284536,ACTIVE,ساندویچ زولا,2023-08-20 9:15:13,,
1056,284545,ACTIVE,کافه کاویچ,2023-08-20 9:15:13,,
1057,286548,ACTIVE,کافه رستوران ایتالیایی رسپیروتو,2023-08-20 9:15:13,,
1058,289891,ACTIVE,کافه رستوران بروسا,2023-08-20 9:15:14,,
1059,295666,ACTIVE,برگر استیشن,2023-08-20 9:15:15,,
1060,297062,ACTIVE,کافه من و بابام,2023-08-20 9:15:15,,
1061,318467,ACTIVE,باقلوای ترکی علی بی,2023-08-20 9:15:17,,
1062,324624,ACTIVE,کافه رستوران لئون شهربانو,2023-08-20 9:15:18,,
1063,242950,ACTIVE,آجیل و خشکبار کام دانه,2023-08-20 9:30:07,,
1064,17657,ACTIVE,کافه قنادی سالی,2023-08-20 9:45:02,,
1065,319124,ACTIVE,قهوه و شکلات بارن,2023-08-20 9:45:03,,
1066,52627,ACTIVE,هایپر عطاری تاج,2023-08-20 9:45:04,,
1067,56044,ACTIVE,پروتئین شهریار,2023-08-20 9:45:05,,
1068,234185,ACTIVE,پروتئین کوئین,2023-08-20 9:45:08,,
1069,269687,ACTIVE,کافه رستوران هیگر,2023-08-20 9:45:09,,
1070,293132,ACTIVE,کافه فست فود رموسو,2023-08-20 9:45:11,,
1071,297443,ACTIVE,کافه رستوران ایتالیایی باختر,2023-08-20 9:45:11,,
1072,322420,ACTIVE,تامی,2023-08-20 9:45:13,,
1073,54211,ACTIVE,کافه چیاکو,2023-08-20 10:00:04,,
1074,64230,ACTIVE,کافه رستوران ایوار,2023-08-20 10:00:05,,
1075,93007,ACTIVE,کافه رستوران ابژه,2023-08-20 10:00:06,,
1076,317557,ACTIVE,پروتئین هامون,2023-08-20 10:00:11,,
1077,43012,ACTIVE,تهیه غذای سالم رژیمی و کم کالری کوشک,2023-08-20 10:15:03,,
1078,54177,ACTIVE,کافه بیکری لوف باکس,2023-08-20 10:15:04,,
1079,57075,ACTIVE,قنادی رامسر,2023-08-20 10:15:05,,
1080,59581,ACTIVE,آبمیوه بستنی پارک,2023-08-20 10:15:05,,
1081,103074,ACTIVE,باقلوا لذت سنتر (شعبه پیروزی),2023-08-20 10:15:09,,
1082,280552,ACTIVE,دالند,2023-08-20 10:15:14,,
1083,281597,ACTIVE,آبمیوه بستنی سان استار(هروى),2023-08-20 10:15:14,,
1084,316859,ACTIVE,شیرینی لبنانی روشه (ستارخان),2023-08-20 10:15:18,,
1085,323010,ACTIVE,آرایشی بهداشتی رامایا,2023-08-20 10:15:19,,
1086,51270,ACTIVE,آبمیوه دنیز,2023-08-20 10:30:04,,
1087,232927,ACTIVE,ایران برگر (شعبه هروی),2023-08-20 10:30:08,,
1088,320210,ACTIVE,صبحانه غزل,2023-08-20 10:30:14,,
1089,11298,ACTIVE,رستوران ملل توتیا,2023-08-20 10:45:02,,
1090,30053,ACTIVE,آبمیوه بستنی نیشکر,2023-08-20 10:45:03,,
1091,42764,ACTIVE,بریانکده مرغ سبز,2023-08-20 10:45:03,,
1092,82681,ACTIVE,کافه رستوران بوچانگا,2023-08-20 10:45:07,,
1093,271186,ACTIVE,گل پوژان,2023-08-20 10:45:11,,
1094,285419,ACTIVE,کافه رستوران پگاه,2023-08-20 10:45:12,,
1095,291729,ACTIVE,شیرینی شهرزاد شکوهی وند (فم شیک),2023-08-20 10:45:12,,
1096,312224,ACTIVE,آرایشی بهداشتی روشه,2023-08-20 10:45:15,,
1097,316208,ACTIVE,باقلوا استانبول نیلوا,2023-08-20 10:45:16,,
1098,319277,ACTIVE,كافه رستوران ديمن,2023-08-20 10:45:16,,
1099,257378,ACTIVE,فست فود رویال برگر,2023-08-20 11:00:12,,
1100,11827,ACTIVE,پیتزا سیب 360 (نارمک),2023-08-20 11:15:03,,
1101,18586,ACTIVE,کی اف سی ولیعصر (سوگود),2023-08-20 11:15:04,,
1102,20210,ACTIVE,خانه کوچک (شهرک غرب),2023-08-20 11:15:04,,
1103,26526,ACTIVE,چلو کباب جوان (میدان نیلوفر),2023-08-20 11:15:04,,
1104,46812,ACTIVE,کترینگ نجفی,2023-08-20 11:15:06,,
1105,48821,ACTIVE,کافه رستوران نسکو,2023-08-20 11:15:06,,
1106,52512,ACTIVE,پروتئینی گارلیک,2023-08-20 11:15:08,,
1107,92478,ACTIVE,فست فود گارلیک,2023-08-20 11:15:08,,
1108,55249,ACTIVE,تهیه غذای فارسی دولت (غذای آماده و نیمه آماده),2023-08-20 11:15:08,,
1109,57920,ACTIVE,بستنی ویژن,2023-08-20 11:15:08,,
1110,61070,ACTIVE,نان و شیرینی نوریس,2023-08-20 11:15:09,,
1111,67413,ACTIVE,فست فود مری ها (فلافل اصل آبادان),2023-08-20 11:15:10,,
1112,69956,ACTIVE,قنادی روته,2023-08-20 11:15:11,,
1113,71179,ACTIVE,فروشگاه روغنکده هزاردانه,2023-08-20 11:15:11,,
1114,71522,ACTIVE,باقلوا استانبولی باریکا,2023-08-20 11:15:11,,
1115,74491,ACTIVE,کافه باریزان,2023-08-20 11:15:12,,
1116,83006,ACTIVE,فست فود چیزی لاو,2023-08-20 11:15:12,,
1117,95309,ACTIVE,گود برگر,2023-08-20 11:15:13,,
1118,100097,ACTIVE,رستوران نایب (شعبه آبان جنوبی),2023-08-20 11:15:14,,
1119,104244,ACTIVE,تهیه غذای ته دیگ,2023-08-20 11:15:14,,
1120,240124,ACTIVE,فست فود قلب سفید (فردوس شرق),2023-08-20 11:15:17,,
1121,261667,ACTIVE,آبمیوه پوریا,2023-08-20 11:15:19,,
1122,262068,ACTIVE,آبمیوه بستنی عمو رحیم حافظ,2023-08-20 11:15:19,,
1123,263453,ACTIVE,برگر پایتخت,2023-08-20 11:15:19,,
1124,264393,ACTIVE,كافه ديير,2023-08-20 11:15:19,,
1125,277693,ACTIVE,فست فود کوکورچ (شعبه فدک),2023-08-20 11:15:22,,
1126,279332,ACTIVE,پیتزا دی 68,2023-08-20 11:15:22,,
1127,279577,ACTIVE,ساندویچ نادر (دزاشیب),2023-08-20 11:15:22,,
1128,280411,ACTIVE,پت شاپ ترنج,2023-08-20 11:15:22,,
1129,285945,ACTIVE,کافه قناد بانو,2023-08-20 11:15:23,,
1130,292646,ACTIVE,رستوران طهرون,2023-08-20 11:15:25,,
1131,292790,ACTIVE,کافه رستوران سمرقند,2023-08-20 11:15:25,,
1132,292886,ACTIVE,امیر شکلات (نیایش مال),2023-08-20 11:15:25,,
1133,295585,ACTIVE,رستوران سپهسالار,2023-08-20 11:15:26,,
1134,296266,ACTIVE,فست فود اهورا,2023-08-20 11:15:26,,
1135,296560,ACTIVE,رستوران زعفران,2023-08-20 11:15:26,,
1136,300966,ACTIVE,گوپی پت شاپ,2023-08-20 11:15:27,,
1137,312981,ACTIVE,ترک دنر (خیابان فاطمی),2023-08-20 11:15:30,,
1138,319156,ACTIVE,کافه رستوران ماندی,2023-08-20 11:15:32,,
1139,320626,ACTIVE,کافه مازو,2023-08-20 11:15:32,,
1140,41098,ACTIVE,فست فود کلیز برگر,2023-08-20 11:30:07,,
1141,54676,ACTIVE,طهران باربیکیو,2023-08-20 11:30:08,,
1142,59767,ACTIVE,فست فود آتا بیگ,2023-08-20 11:30:09,,
1143,66789,ACTIVE,پیتزا دنیس,2023-08-20 11:30:10,,
1144,69508,ACTIVE,نان و شیرینی فلوریا,2023-08-20 11:30:10,,
1145,72134,ACTIVE,آبمیوه بستنی کوروش,2023-08-20 11:30:11,,
1146,111594,ACTIVE,پلو خورش,2023-08-20 11:30:13,,
1147,269857,ACTIVE,فست فود اژدر زاپاتا,2023-08-20 11:30:18,,
1148,9653,ACTIVE,فست فود پاییز (نازی آباد),2023-08-20 11:45:02,,
1149,9960,ACTIVE,پیتزا پنجره,2023-08-20 11:45:03,,
1150,10273,ACTIVE,بابی ساندز برگر,2023-08-20 11:45:03,,
1151,12441,ACTIVE,تهیه غذای باغ فیض,2023-08-20 11:45:03,,
1152,16801,ACTIVE,رستوران ایتالیایی رومانا (سون سنتر),2023-08-20 11:45:04,,
1153,18966,ACTIVE,کلبه کباب,2023-08-20 11:45:04,,
1154,31847,ACTIVE,پیتزا دانی (شهرک راه آهن),2023-08-20 11:45:06,,
1155,43330,ACTIVE,رستوران علیشاه,2023-08-20 11:45:07,,
1156,44225,ACTIVE,مايا تِكس مِكس (پاسداران),2023-08-20 11:45:07,,
1157,45365,ACTIVE,فست فود فرد,2023-08-20 11:45:07,,
1158,50535,ACTIVE,تهیه غذا عمده خان,2023-08-20 11:45:08,,
1159,51111,ACTIVE,چلو کباب البرز (تاسیس 1344),2023-08-20 11:45:09,,
1160,54598,ACTIVE,پیتزا بلوط,2023-08-20 11:45:09,,
1161,58829,ACTIVE,پیتزا ساندویچ درنا,2023-08-20 11:45:10,,
1162,59746,ACTIVE,رستوران منشن (فودکورت تیراژه),2023-08-20 11:45:11,,
1163,64936,ACTIVE,رستوران تک پخت,2023-08-20 11:45:12,,
1164,71588,ACTIVE,هات کیلویی,2023-08-20 11:45:13,,
1165,78693,ACTIVE,استودیو قهوه,2023-08-20 11:45:14,,
1166,84206,ACTIVE,کته کبابی محسن,2023-08-20 11:45:14,,
1167,97429,ACTIVE,جگر سرای ارغوان,2023-08-20 11:45:15,,
1168,99367,ACTIVE,دنده برگر (سعادت آباد),2023-08-20 11:45:15,,
1169,217209,ACTIVE,فست فود هفت چنار دانشگاه,2023-08-20 11:45:17,,
1170,230976,ACTIVE,فست فود شادزی,2023-08-20 11:45:18,,
1171,246029,ACTIVE,سرزمین سوخاری (شعبه ظفر),2023-08-20 11:45:20,,
1172,255175,ACTIVE,خانه کباب لنجون,2023-08-20 11:45:21,,
1173,258290,ACTIVE,فست فود سیب باکس,2023-08-20 11:45:21,,
1174,259284,ACTIVE,فست فود ژوپیتر,2023-08-20 11:45:21,,
1175,259354,ACTIVE,رستوران صوفیا (فودکورت),2023-08-20 11:45:21,,
1176,259430,ACTIVE,رستوران هلسا,2023-08-20 11:45:21,,
1177,263745,ACTIVE,پیتزا رز زرد,2023-08-20 11:45:22,,
1178,266620,ACTIVE,رستوران طریقت (پلاتین),2023-08-20 11:45:22,,
1179,272645,ACTIVE,فست فود روبانو,2023-08-20 11:45:23,,
1180,277964,ACTIVE,غذای یادگار,2023-08-20 11:45:24,,
1181,286570,ACTIVE,رستوران آنا,2023-08-20 11:45:26,,
1182,295101,ACTIVE,آشپز باشی,2023-08-20 11:45:28,,
1183,296543,ACTIVE,کافه رستوران فرنس,2023-08-20 11:45:28,,
1184,299423,ACTIVE,کافه رستوران لور,2023-08-20 11:45:29,,
1185,304880,ACTIVE,مطبخ نان,2023-08-20 11:45:30,,
1186,306455,ACTIVE,تهیه غذای سماء,2023-08-20 11:45:31,,
1187,314256,ACTIVE,فست فود شبیخوش,2023-08-20 11:45:32,,
1188,14865,ACTIVE,رستوران گیاهی پیور,2023-08-20 12:00:05,,
1189,17697,ACTIVE,فست فود عمو رضا,2023-08-20 12:00:05,,
1190,21520,ACTIVE,هایدا (افسریه),2023-08-20 12:00:06,,
1191,29556,ACTIVE,خانه کوچک (فودکورت گالریا),2023-08-20 12:00:07,,
1192,33869,ACTIVE,تهیه غذای 118,2023-08-20 12:00:07,,
1193,41278,ACTIVE,رستوران صلوات,2023-08-20 12:00:08,,
1194,52474,ACTIVE,دونر مارکت (فودکورت هایپر استار),2023-08-20 12:00:10,,
1195,55409,ACTIVE,چلو کبابی مهتاب,2023-08-20 12:00:11,,
1196,62909,ACTIVE,رستوران آدیشه,2023-08-20 12:00:12,,
1197,76789,ACTIVE,رستوران کسری,2023-08-20 12:00:14,,
1198,90992,ACTIVE,غذای بنیس,2023-08-20 12:00:15,,
1199,228295,ACTIVE,کافه رستوران غزال,2023-08-20 12:00:18,,
1200,246087,ACTIVE,فست فود فرس,2023-08-20 12:00:21,,
1201,246910,ACTIVE,سرزمین سوخاری (شعبه شهران),2023-08-20 12:00:21,,
1202,308000,ACTIVE,کباب سرای پارسا,2023-08-20 12:00:35,,
1203,11085,ACTIVE,سوشی خونه (اقدسیه),2023-08-20 12:15:03,,
1204,61203,ACTIVE,سوشی خونه (قیطریه),2023-08-20 12:15:03,,
1205,11533,ACTIVE,قصاب برگر,2023-08-20 12:15:03,,
1206,21593,ACTIVE,پیتزا ژرژ,2023-08-20 12:15:08,,
1207,23746,ACTIVE,پارسی کهن,2023-08-20 12:15:08,,
1208,24781,ACTIVE,کافه سبوس,2023-08-20 12:15:08,,
1209,26878,ACTIVE,سالاد بار سالادیکا (فودکورت عرش),2023-08-20 12:15:09,,
1210,28533,ACTIVE,کبابسرای باستان,2023-08-20 12:15:10,,
1211,30147,ACTIVE,دوته برگر مسعود,2023-08-20 12:15:11,,
1212,30532,ACTIVE,فست فود وی آی پی,2023-08-20 12:15:11,,
1213,35964,ACTIVE,رستوران دنیز,2023-08-20 12:15:13,,
1214,36755,ACTIVE,رستوران پسران جاوید,2023-08-20 12:15:13,,
1215,41038,ACTIVE,غذای ایرانی سلوا,2023-08-20 12:15:14,,
1216,41471,ACTIVE,چلو کباب هفت برادران حاجی عباسی,2023-08-20 12:15:14,,
1217,41810,ACTIVE,کباب سرای تک گلپایگان,2023-08-20 12:15:14,,
1218,43942,ACTIVE,فست فود دگماج,2023-08-20 12:15:15,,
1219,44507,ACTIVE,رستوران هرمان,2023-08-20 12:15:15,,
1220,44737,ACTIVE,زپ,2023-08-20 12:15:16,,
1221,47076,ACTIVE,رستوران هتل ایران,2023-08-20 12:15:16,,
1222,49801,ACTIVE,چلو کبابی زیتون,2023-08-20 12:15:18,,
1223,50019,ACTIVE,بلک برگر پاسداران,2023-08-20 12:15:18,,
1224,50931,ACTIVE,فلای لند,2023-08-20 12:15:18,,
1225,51074,ACTIVE,فست فود گپ (فودکورت سیاوش),2023-08-20 12:15:18,,
1226,53333,ACTIVE,رستوران گلپایگانی (ابن بابویه),2023-08-20 12:15:19,,
1227,54240,ACTIVE,کافه بلک کیوسک,2023-08-20 12:15:20,,
1228,55201,ACTIVE,فست فود ایموجی وان,2023-08-20 12:15:20,,
1229,55402,ACTIVE,کته کباب سرآشپز,2023-08-20 12:15:20,,
1230,58175,ACTIVE,رستوران فرانسوی آنتروکوت,2023-08-20 12:15:21,,
1231,59602,ACTIVE,فست فود وین فود آفتاب,2023-08-20 12:15:22,,
1232,59660,ACTIVE,مایا تکس مکس (فود کورت اپال),2023-08-20 12:15:23,,
1233,59966,ACTIVE,فست فود شیث,2023-08-20 12:15:23,,
1234,60779,ACTIVE,داغ دومینو,2023-08-20 12:15:24,,
1235,60958,ACTIVE,غذاکده محب,2023-08-20 12:15:24,,
1236,61301,ACTIVE,کترینگ اهورا,2023-08-20 12:15:25,,
1237,62814,ACTIVE,فست فود فکرکده پارادایس,2023-08-20 12:15:25,,
1238,64060,ACTIVE,کباب کابان,2023-08-20 12:15:26,,
1239,64867,ACTIVE,رستوران بورسا (شعبه فرمانیه),2023-08-20 12:15:26,,
1240,65971,ACTIVE,فست فود آراپیده,2023-08-20 12:15:27,,
1241,66355,ACTIVE,کترینگ ننجون,2023-08-20 12:15:27,,
1242,69226,ACTIVE,کته کباب کاکتوس,2023-08-20 12:15:28,,
1243,71383,ACTIVE,گریل فکتوری,2023-08-20 12:15:29,,
1244,72631,ACTIVE,کباب زغالی ملت,2023-08-20 12:15:30,,
1245,72761,ACTIVE,تهیه غذای هستی,2023-08-20 12:15:30,,
1246,74600,ACTIVE,کایا,2023-08-20 12:15:30,,
1247,76166,ACTIVE,رستوران جهان,2023-08-20 12:15:31,,
1248,76299,ACTIVE,فست فود تپل,2023-08-20 12:15:31,,
1249,79669,ACTIVE,رستوران کارابو,2023-08-20 12:15:32,,
1250,83934,ACTIVE,فست فود پاندا,2023-08-20 12:15:33,,
1251,84964,ACTIVE,تهیه غذای تک,2023-08-20 12:15:33,,
1252,89323,ACTIVE,کافه رستوران آوانا,2023-08-20 12:15:34,,
1253,91317,ACTIVE,کبابخانه دنج محمد گلپایگانی,2023-08-20 12:15:34,,
1254,100274,ACTIVE,آشپزخانه مونته,2023-08-20 12:15:36,,
1255,108474,ACTIVE,فست فود خان دایی,2023-08-20 12:15:37,,
1256,110678,ACTIVE,کبابی جیگرلند,2023-08-20 12:15:38,,
1257,216058,ACTIVE,فست فود استوری برگر,2023-08-20 12:15:39,,
1258,221015,ACTIVE,فست فود سن سون,2023-08-20 12:15:40,,
1259,228294,ACTIVE,رستوران کولی,2023-08-20 12:15:41,,
1260,228647,ACTIVE,چریکی برگر (شعبه هاشمی),2023-08-20 12:15:41,,
1261,233920,ACTIVE,کباب خان (صادقیه),2023-08-20 12:15:42,,
1262,233961,ACTIVE,مکلی (شعبه تهرانسر),2023-08-20 12:15:42,,
1263,234643,ACTIVE,دهه 60,2023-08-20 12:15:43,,
1264,235104,ACTIVE,رستوران خان سالار,2023-08-20 12:15:43,,
1265,235392,ACTIVE,سرزمین سوخاری (حکیمیه),2023-08-20 12:15:43,,
1266,245247,ACTIVE,فست فود شاوور,2023-08-20 12:15:45,,
1267,245919,ACTIVE,کافه رستوران مدس,2023-08-20 12:15:45,,
1268,247140,ACTIVE,کباب بناب مریخ,2023-08-20 12:15:45,,
1269,249771,ACTIVE,کام برگر,2023-08-20 12:15:46,,
1270,263847,ACTIVE,فست فود نی فود,2023-08-20 12:15:50,,
1271,266752,ACTIVE,کافه رستوران پنجره,2023-08-20 12:15:51,,
1272,272371,ACTIVE,کترینگ راحیل,2023-08-20 12:15:53,,
1273,273852,ACTIVE,باربیکیو برلیان,2023-08-20 12:15:53,,
1274,275374,ACTIVE,کبابخانه شایا,2023-08-20 12:15:54,,
1275,278178,ACTIVE,رستوران مرشد (سعادت آباد),2023-08-20 12:15:55,,
1276,280105,ACTIVE,رستوران مجلل مورکو,2023-08-20 12:15:56,,
1277,281414,ACTIVE,فست فود دایان,2023-08-20 12:15:57,,
1278,283254,ACTIVE,فست فود ترافیک (شعبه کیانشهر),2023-08-20 12:15:57,,
1279,285558,ACTIVE,کمپ مزه تهرانسر,2023-08-20 12:15:59,,
1280,285856,ACTIVE,صبحانه سرا پارسیان,2023-08-20 12:15:59,,
1281,81155,ACTIVE,دیگ و دیزی,2023-08-20 12:15:59,,
1282,286008,ACTIVE,فست فود ماتو,2023-08-20 12:15:59,,
1283,289390,ACTIVE,کبابسرای البرز,2023-08-20 12:16:01,,
1284,291881,ACTIVE,سرزمین سوخاری (شعبه مطهری),2023-08-20 12:16:02,,
1285,292109,ACTIVE,کافه ماریان,2023-08-20 12:16:02,,
1286,296351,ACTIVE,کاهو بار,2023-08-20 12:16:06,,
1287,296563,ACTIVE,کافه عربی لیمو,2023-08-20 12:16:06,,
1288,299527,ACTIVE,کافه رستوران تالی,2023-08-20 12:16:08,,
1289,299852,ACTIVE,کافه رستوران ریون,2023-08-20 12:16:09,,
1290,301734,ACTIVE,کباب سنتی تک بناب,2023-08-20 12:16:10,,
1291,301781,ACTIVE,فست فود پلمون,2023-08-20 12:16:10,,
1292,307581,ACTIVE,آشپزخانه مامانم,2023-08-20 12:16:15,,
1293,307608,ACTIVE,کیک بستنی بسکیک (فودکورت بی بی روزی),2023-08-20 12:16:15,,
1294,307611,ACTIVE,فست فود چیکیلی (فودکورت بی بی روزی),2023-08-20 12:16:15,,
1295,307625,ACTIVE,چات برگر (فودکورت بی بی روزی),2023-08-20 12:16:15,,
1296,307629,ACTIVE,فست فود ماکارا (فودکورت بی بی روزی),2023-08-20 12:16:15,,
1297,307631,ACTIVE,چکموز (فودکورت بی بی روزی),2023-08-20 12:16:15,,
1298,307648,ACTIVE,ذرت سه نقطه (فودکورت بی بی روزی),2023-08-20 12:16:15,,
1299,308781,ACTIVE,بستنی چوبیک,2023-08-20 12:16:15,,
1300,308977,ACTIVE,کافه بابل تیله (فود کورت بی بی روزی),2023-08-20 12:16:15,,
1301,309157,ACTIVE,ساندویچ محمود (فود کورت بی بی روزی),2023-08-20 12:16:15,,
1302,307670,ACTIVE,فست کژوال شاین,2023-08-20 12:16:15,,
1303,310734,ACTIVE,فست فود گیشنیز,2023-08-20 12:16:19,,
1304,312459,ACTIVE,كافه ديلی,2023-08-20 12:16:21,,
1305,313678,ACTIVE,ساندویچ کندی,2023-08-20 12:16:22,,
1306,314105,ACTIVE,فست فود ماندا,2023-08-20 12:16:22,,
1307,317442,ACTIVE,کافه تراس,2023-08-20 12:16:25,,
1308,317648,ACTIVE,کافه رستوران سالرنو,2023-08-20 12:16:25,,
1309,318028,ACTIVE,جگر سرای امید,2023-08-20 12:16:26,,
1310,320202,ACTIVE,فست فود کیلوویچ,2023-08-20 12:16:28,,
1311,321049,ACTIVE,جگر دربارى,2023-08-20 12:16:28,,
1312,325158,ACTIVE,کترینگ وندا,2023-08-20 12:16:31,,
1313,12724,ACTIVE,پیتزا متری ثمین,2023-08-20 12:30:05,,
1314,32058,ACTIVE,کافه آگر,2023-08-20 12:30:13,,
1315,32630,ACTIVE,کبابخانه علی,2023-08-20 12:30:13,,
1316,33462,ACTIVE,رستوران پدر بزرگ,2023-08-20 12:30:14,,
1317,51685,ACTIVE,رستوران سلام جیگر,2023-08-20 12:30:21,,
1318,79801,ACTIVE,رستوران افتخاری,2023-08-20 12:30:30,,
1319,85326,ACTIVE,کافه فست فود گلد,2023-08-20 12:30:31,,
1320,85421,ACTIVE,تهیه غذای مهر,2023-08-20 12:30:31,,
1321,101216,ACTIVE,چیکن فامیلی (نیلوفر),2023-08-20 12:30:34,,
1322,229168,ACTIVE,کبابی تاپ,2023-08-20 12:30:38,,
1323,231338,ACTIVE,فست فود ماهشام,2023-08-20 12:30:39,,
1324,231504,ACTIVE,سالاد بار سوئیت گرین,2023-08-20 12:30:39,,
1325,231723,ACTIVE,رستوران ایرانی ماهشام (فودکورت روشا سنتر),2023-08-20 12:30:39,,
1326,232081,ACTIVE,پیتزا و دونر یاس,2023-08-20 12:30:39,,
1327,232450,ACTIVE,فست فود باران,2023-08-20 12:30:39,,
1328,237873,ACTIVE,کباب سرای احسان گلپایگانی,2023-08-20 12:30:40,,
1329,271090,ACTIVE,فست فود فود هانتر,2023-08-20 12:30:48,,
1330,276756,ACTIVE,فست فود دلاریس,2023-08-20 12:30:51,,
1331,289273,ACTIVE,شیرینی پاپا (ولیعصر),2023-08-20 12:30:55,,
1332,289337,ACTIVE,پیتزا کارنال,2023-08-20 12:30:55,,
1333,292615,ACTIVE,فست فود دکتر سامی,2023-08-20 12:30:56,,
1334,292695,ACTIVE,پیزارو (اکباتان),2023-08-20 12:30:56,,
1335,303929,ACTIVE,کافه رستوران گتسبی,2023-08-20 12:31:01,,
1336,308725,ACTIVE,فست فود سیکس برگر,2023-08-20 12:31:03,,
1337,314751,ACTIVE,پرسنلی فود,2023-08-20 12:31:09,,
1338,324444,ACTIVE,پیتزا ارگانو,2023-08-20 12:31:18,,
1339,10774,ACTIVE,فست فود هیرون,2023-08-20 12:45:03,,
1340,12114,ACTIVE,فست فود مرکزی,2023-08-20 12:45:04,,
1341,19900,ACTIVE,روز ب روز,2023-08-20 12:45:05,,
1342,42582,ACTIVE,رستوران سنتی دهقان,2023-08-20 12:45:11,,
1343,47401,ACTIVE,کته کبابی گیلان,2023-08-20 12:45:12,,
1344,49306,ACTIVE,فست فود دو به دو,2023-08-20 12:45:13,,
1345,228997,ACTIVE,رستوران دو به دو,2023-08-20 12:45:13,,
1346,50558,ACTIVE,کلین فود (امام حسین),2023-08-20 12:45:13,,
1347,50888,ACTIVE,نان و شیرینی تاتین,2023-08-20 12:45:13,,
1348,52517,ACTIVE,رستوران بهار (هفت برادران),2023-08-20 12:45:13,,
1349,54645,ACTIVE,قنادی وانیل آس (فلکه سوم تهرانپارس),2023-08-20 12:45:14,,
1350,81225,ACTIVE,برن برگر,2023-08-20 12:45:24,,
1351,110209,ACTIVE,لبنیات و آبمیوه بستنی سادات,2023-08-20 12:45:28,,
1352,228275,ACTIVE,رستوران چینی تی بی آی tbi (نودل اکسپرس),2023-08-20 12:45:30,,
1353,245765,ACTIVE,رستوران بازار,2023-08-20 12:45:34,,
1354,268052,ACTIVE,فست فود سام میل ویچ,2023-08-20 12:45:40,,
1355,293595,ACTIVE,کافه رستوران کای (کایسر),2023-08-20 12:45:50,,
1356,305349,ACTIVE,فست فود برگرلند پلاس,2023-08-20 12:45:55,,
1357,55008,ACTIVE,فست فود بادیه,2023-08-20 12:45:55,,
1358,60092,ACTIVE,کافه رستوران بن بن,2023-08-20 13:00:19,,
1359,60094,ACTIVE,کافه بُن بُن,2023-08-20 13:00:19,,
1360,67706,ACTIVE,شیرینی و خشکبار هنر,2023-08-20 13:00:22,,
1361,70258,ACTIVE,اغذیه خانگی آرمن,2023-08-20 13:00:23,,
1362,87595,ACTIVE,تهیه غذای بابا بزرگ,2023-08-20 13:00:27,,
1363,247144,ACTIVE,رستوران اسپایسی (سعادت آباد),2023-08-20 13:00:35,,
1364,273184,ACTIVE,کافه ویونا (تندیس),2023-08-20 13:00:42,,
1365,280594,ACTIVE,فست فود رایان,2023-08-20 13:00:45,,
1366,45253,ACTIVE,آبمیوه بستنی ژکان,2023-08-20 13:15:13,,
1367,48269,ACTIVE,مایا تکس مکس (فودکورت ارگ),2023-08-20 13:15:14,,
1368,49142,ACTIVE,آواچی (فودکورت هایپر استار),2023-08-20 13:15:14,,
1369,51085,ACTIVE,هات داگ هات هو,2023-08-20 13:15:15,,
1370,53663,ACTIVE,کافه رستوران دست,2023-08-20 13:15:16,,
1371,55756,ACTIVE,آجیل ناتلی (هروی),2023-08-20 13:15:17,,
1372,65010,ACTIVE,طباخی بره ناقلا,2023-08-20 13:15:22,,
1373,65336,ACTIVE,آبمیوه بستنی باران,2023-08-20 13:15:22,,
1374,87665,ACTIVE,پیتزا تپل,2023-08-20 13:15:28,,
1375,244052,ACTIVE,فست فود مزه,2023-08-20 13:15:37,,
1376,250727,ACTIVE,چیا سالاد بار,2023-08-20 13:15:38,,
1377,251284,ACTIVE,کافه و رستوران لوما,2023-08-20 13:15:39,,
1378,281220,ACTIVE,کافه رستوران بولونیا,2023-08-20 13:15:48,,
1379,287274,ACTIVE,فست فود هفت ستاره,2023-08-20 13:15:50,,
1380,295102,ACTIVE,آش و حلیم کولاژین,2023-08-20 13:15:56,,
1381,307085,ACTIVE,فست فود هات باکس,2023-08-20 13:16:04,,
1382,321474,ACTIVE,فست فود اوبسو شف,2023-08-20 13:16:15,,
1383,312609,ACTIVE,ترشیجات و سبزی خورد کنی عمه لیلا,2023-08-20 13:31:01,,
