,Unnamed: 0.1,Unnamed: 0,Vendor Id,Status,Name,Date,UpdateProfile,Found_2023-08-22 12,Found_2023-08-22 15
917,917,917,63030,ACTIVE,ولفزدن (کافه گیم),2023-08-19 11:45:12,,,
918,918,918,104370,ACTIVE,فست فود مانستر لند,2023-08-19 11:45:16,,,
919,919,919,289609,ACTIVE,غذاکده وزرا,2023-08-19 11:45:27,,,
920,920,920,301491,ACTIVE,فست فود ایوان پلاس,2023-08-19 11:45:29,,,
921,921,921,306326,ACTIVE,رستوران خاتم,2023-08-19 11:45:31,,,
922,922,922,60324,ACTIVE,کافه رستوران ریونیز,2023-08-19 12:15:17,,,
923,923,923,59730,ACTIVE,سوشی کوی (فود کورت اپال),2023-08-19 12:15:24,,,
924,924,924,283025,ACTIVE,رستوران ایتالیایی روما (فودکورت سیوان سنتر),2023-08-19 12:15:54,,,
925,925,925,283037,ACTIVE,پیتزا جی (فودکورت سیوان سنتر),2023-08-19 12:15:54,,,
926,926,926,283509,ACTIVE,برگر سان (سیوان سنتر),2023-08-19 12:15:54,,,
927,927,927,297417,ACTIVE,فست فود دولپی (شعبه دوم),2023-08-19 12:16:04,,,
928,928,928,298100,ACTIVE,مدیوم کافه,2023-08-19 12:16:04,,,
929,929,929,309928,ACTIVE,رستوران بیروت,2023-08-19 12:16:13,,,
930,930,930,310142,ACTIVE,تهیه غذای لوکس ریحانه,2023-08-19 12:16:13,,,
931,931,931,312076,ACTIVE,رد گریل,2023-08-19 12:16:14,,,
932,932,932,318579,ACTIVE,کافه رستوران موانا,2023-08-19 12:16:19,,,
933,933,933,320361,ACTIVE,فست فود ماتو (نیایش مال),2023-08-19 12:16:20,,,
934,934,934,83869,ACTIVE,کترینگ تشریفات,2023-08-19 12:30:36,,,
935,935,935,288876,ACTIVE,فست فود باران,2023-08-19 12:31:21,,,
936,936,936,291679,ACTIVE,فست فود بونیتا,2023-08-19 12:31:24,,,
937,937,937,30106,ACTIVE,وارطان لند (شیراز جنوبی),2023-08-19 12:45:08,,,
938,938,938,60831,ACTIVE,رستوران ایتالیایی سنسو (بلوار فردوس),2023-08-19 12:45:19,,,
939,939,939,231131,ACTIVE,رستوران کباب خوان,2023-08-19 12:45:33,,,
940,940,940,275235,ACTIVE,کباب ساطوری بناب آذربایجان (شعبه 181),2023-08-19 12:45:47,,,
941,941,941,284851,ACTIVE,فلافل دولپی,2023-08-19 12:45:50,,,
942,942,942,293946,ACTIVE,پیتزا تالیانا (شعبه قیطریه),2023-08-19 12:45:55,,,
943,943,943,305877,ACTIVE,پیتزا مامادا,2023-08-19 12:46:00,,,
944,944,944,312898,ACTIVE,فست فود سیب سیب,2023-08-19 12:46:03,,,
945,945,945,270355,ACTIVE,دنج کافه,2023-08-19 13:00:51,,,
946,946,946,275473,ACTIVE,کمپ مزه (شعبه قیطریه),2023-08-19 13:00:53,,,
947,947,947,316124,ACTIVE,کبابخانه گلزار گلپایگانی,2023-08-19 13:01:11,,,
948,948,948,289432,ACTIVE,فست فود سالن ملاقات 16,2023-08-19 13:15:10,,,
949,949,949,53948,ACTIVE,لبنیات سنتی دریانی,2023-08-19 13:15:14,,,
950,950,950,233082,ACTIVE,فست فود سرباز برگر,2023-08-19 13:15:30,,,
951,951,951,305034,ACTIVE,رستوران آرولانژ,2023-08-19 13:15:50,,,
952,952,952,313477,ACTIVE,کافئین کافه,2023-08-19 13:15:53,,,
953,953,953,321400,ACTIVE,آبمیوه بستنی عمو هادی (بهنام),2023-08-19 13:15:56,,,
954,954,954,290593,ACTIVE,پیتزا چترا (صبا مال),2023-08-19 13:30:41,,,
955,955,955,69296,ACTIVE,تهیه غذای شریفی,2023-08-19 14:00:18,,,
956,956,956,29056,ACTIVE,آق بابا,2023-08-19 14:15:06,,,
957,957,957,41194,ACTIVE,نان و شیرینی بانش,2023-08-19 14:15:09,,,
958,958,958,218918,ACTIVE,ساندویچ نادر (ونک),2023-08-19 14:15:25,,,
959,959,959,234478,ACTIVE,آبمیوه تهمتن,2023-08-19 14:15:27,,,
960,960,960,244576,ACTIVE,فست فود حلال,2023-08-19 14:15:29,,,
961,961,961,301870,ACTIVE,فلافل ابوعلی (لبنانی),2023-08-19 14:15:44,,,
962,962,962,25375,ACTIVE,شیرینی فروشی وانیلا (فرشته),2023-08-19 14:45:05,,,
963,963,963,107302,ACTIVE,فست فود دریم,2023-08-19 14:45:22,,,
964,964,964,253970,ACTIVE,بارزیل,2023-08-19 14:45:28,,,
965,965,965,274309,ACTIVE,رستوران اسلایس,2023-08-19 15:00:37,,,
966,966,966,66576,ACTIVE,خانه پیتزا اورجینال,2023-08-19 15:15:15,,,
967,967,967,292837,ACTIVE,کافه ایمورا,2023-08-19 15:15:37,,,
968,968,968,305494,ACTIVE,فست فود استار بام بوکان,2023-08-19 15:15:41,,,
969,969,969,252026,ACTIVE,پروتئین حیدری,2023-08-19 15:30:28,,,
970,970,970,29362,ACTIVE,کاغذپیچ (ظفر),2023-08-19 15:45:05,,,
971,971,971,53201,ACTIVE,رستوران روف تاپ,2023-08-19 16:00:10,,,
972,972,972,237745,ACTIVE,کافه رئیس (شعبه نیاوران),2023-08-19 16:15:22,,,
973,973,973,259823,ACTIVE,فست فود گردن برگر,2023-08-19 16:15:25,,,
974,974,974,29518,ACTIVE,الین سوشی (نیایش),2023-08-19 16:30:05,,,
975,975,975,49831,ACTIVE,فست فود اِلِون,2023-08-19 16:30:09,,,
976,976,976,60062,ACTIVE,تهیه غذای گل نرگس,2023-08-19 16:30:11,,,
977,977,977,67171,ACTIVE,الین سوشی,2023-08-19 16:30:13,,,
978,978,978,73958,ACTIVE,پیتزا کلبه,2023-08-19 16:30:15,,,
979,979,979,225655,ACTIVE,کباب سنتی گلپایگان,2023-08-19 17:00:19,,,
980,980,980,303458,ACTIVE,پیتزا و هات داگ بُن فود (ولنجک),2023-08-19 17:00:33,,,
981,981,981,308394,ACTIVE,رستوران لاماسو,2023-08-19 17:00:34,,,
982,982,982,43287,ACTIVE,کافه ساندویچ چاپلین,2023-08-19 17:15:07,,,
983,983,983,217000,ACTIVE,فست فود نمونه هانی,2023-08-19 17:15:19,,,
984,984,984,51554,ACTIVE,ابمیوه بستنی ونیز,2023-08-19 17:30:09,,,
985,985,985,264621,ACTIVE,کبابی جگرکی بره طلا,2023-08-19 17:30:26,,,
986,986,986,323549,ACTIVE,پیتزا فیلیچیتا,2023-08-19 17:30:42,,,
987,987,987,70542,ACTIVE,کبابی سامان طلا,2023-08-19 17:45:13,,,
988,988,988,95664,ACTIVE,سرای سنتی دیزی میزی,2023-08-19 18:15:17,,,
989,989,989,286437,ACTIVE,کافه بیان برتر,2023-08-19 18:15:30,,,
990,990,990,306275,ACTIVE,کافه رستوران سمن,2023-08-19 18:15:36,,,
991,991,991,27155,ACTIVE,کلانا (میدان ولیعصر),2023-08-19 18:30:05,,,
992,992,992,282763,ACTIVE,فست فود فودلی,2023-08-19 18:45:30,,,
993,993,993,309067,ACTIVE,طباخی بره کوچولو,2023-08-19 18:45:38,,,
994,994,994,65155,ACTIVE,کترینگ جهان تاج,2023-08-19 19:00:13,,,
995,995,995,272736,ACTIVE,رستوران پخت مقدس,2023-08-19 19:15:33,,,
996,996,996,277044,ACTIVE,کافه رستوران آلسو آماتا,2023-08-19 19:15:34,,,
997,997,997,59557,ACTIVE,کافه رستوران هشت درجه,2023-08-19 19:30:14,,,
998,998,998,9469,ACTIVE,مرغ سوخاری آریو (اکباتان),2023-08-19 19:45:02,,,
999,999,999,235279,ACTIVE,کافه گلی,2023-08-19 19:45:24,,,
1000,1000,1000,281616,ACTIVE,کافه گل,2023-08-19 19:45:24,,,
1001,1001,1001,255861,ACTIVE,کافه بوف,2023-08-19 19:45:28,,,
1002,1002,1002,309583,ACTIVE,کترینگ نیک (ستارخان),2023-08-19 19:45:46,,,
1003,1003,1003,323177,ACTIVE,فست فود بابکس,2023-08-19 19:45:51,,,
1004,1004,1004,325398,ACTIVE,کافه هوم,2023-08-19 19:45:52,,,
1005,1005,1005,38330,ACTIVE,عطاری طاهر,2023-08-19 20:00:12,,,
1006,1006,1006,37882,ACTIVE,آشپزخانه شبانه غرب,2023-08-19 20:15:08,,,
1007,1007,1007,60874,ACTIVE,چلو کبابی شمس,2023-08-19 20:15:15,,,
1008,1008,1008,63813,ACTIVE,کافه رستوران کاژه,2023-08-19 20:15:16,,,
1009,1009,1009,270148,ACTIVE,ال اِی,2023-08-19 20:15:34,,,
1010,1010,1010,57917,ACTIVE,لبنیات و بستنی سنتی گلستان (برزگر),2023-08-19 20:45:13,,,
1011,1011,1011,64429,ACTIVE,فست فود سیب,2023-08-19 20:45:16,,,
1012,1012,1012,230946,ACTIVE,کافه رستوران بلوکازا (شمس آباد),2023-08-19 20:45:25,,,
1013,1013,1013,296028,ACTIVE,مرغ سوخاری آریو (فود کورت نیایش),2023-08-19 21:00:46,,,
1014,1014,1014,89142,ACTIVE,رستوران ایتالیایی لانتی,2023-08-19 21:45:21,,,
1015,1015,1015,277544,ACTIVE,کلبه آبگوشت گیشا,2023-08-19 21:45:34,,,
1016,1016,1016,324873,ACTIVE,اکبر جوجه (شعبه چهارراه کالج),2023-08-19 21:45:49,,,
1017,1017,1017,257311,ACTIVE,کبابخانه راز گلپایگان,2023-08-19 22:00:28,,,
1018,1018,1018,281845,ACTIVE,رستوران آسیایی هانزو,2023-08-19 23:00:23,,,
1019,1019,1019,309072,ACTIVE,پیتزا سیگما,2023-08-19 23:00:29,,,
1020,1020,1020,47545,ACTIVE,طباخی شب های تهران,2023-08-19 23:30:06,,,
1021,1021,1021,111147,ACTIVE,نانوایی تافتون پرچکانی,2023-08-20 7:15:03,,,
1022,1022,1022,36453,ACTIVE,کلین فود (مفتح),2023-08-20 7:45:03,,,
1023,1023,1023,53612,ACTIVE,کبابخانه خورشید,2023-08-20 7:45:03,,,
1024,1024,1024,58453,ACTIVE,کلانا (دیباجی),2023-08-20 7:45:03,,,
1025,1025,1025,287495,ACTIVE,طباخی کاج,2023-08-20 7:45:06,,,
1026,1026,1026,8559,ACTIVE,جوجه داغ (Hot Chick),2023-08-20 8:15:02,,,
1027,1027,1027,25523,ACTIVE,شیرینی بوفه کانتینر (فرمانیه),2023-08-20 8:15:03,,,
1028,1028,1028,48259,ACTIVE,نان سهروردی,2023-08-20 8:15:03,,,
1029,1029,1029,110292,ACTIVE,شیرینی و خشکبار شاهکار,2023-08-20 8:15:06,,,
1030,1030,1030,245476,ACTIVE,غذای خانگی ترنج,2023-08-20 8:15:07,,,
1031,1031,1031,283781,ACTIVE,قهوه دهنوی,2023-08-20 8:15:08,,,
1032,1032,1032,305141,ACTIVE,تهیه غذای ترنج,2023-08-20 8:15:10,,,
1033,1033,1033,312219,ACTIVE,کافه رستوران لمزی,2023-08-20 8:15:10,,,
1034,1034,1034,318000,ACTIVE,نان و شیرینی تازه به تازه,2023-08-20 8:15:10,,,
1035,1035,1035,93400,ACTIVE,کافه رستوران داریما,2023-08-20 8:30:05,,,
1036,1036,1036,261145,ACTIVE,کافه رستوران ایوان ربط,2023-08-20 8:30:06,,,
1037,1037,1037,27334,ACTIVE,کافه سپید و سیاه,2023-08-20 8:45:02,,,
1038,1038,1038,260148,ACTIVE,کافه ویونا (هفت حوض),2023-08-20 8:45:07,,,
1039,1039,1039,293028,ACTIVE,آبمیوه بستنی پالیزی,2023-08-20 8:45:08,,,
1040,1040,1040,297225,ACTIVE,قنادی نیکو,2023-08-20 8:45:09,,,
1041,1041,1041,301821,ACTIVE,دیزی سنگی گلستان,2023-08-20 8:45:09,,,
1042,1042,1042,19387,ACTIVE,تومو (فرشته),2023-08-20 9:00:02,,,
1043,1043,1043,65517,ACTIVE,کافه رستوران ایتالیایی البا,2023-08-20 9:00:04,,,
1044,1044,1044,71004,ACTIVE,شیرینی و خشکبار تاج محل,2023-08-20 9:00:04,,,
1045,1045,1045,246500,ACTIVE,کافه و رستوران بهزاد,2023-08-20 9:00:06,,,
1046,1046,1046,27249,ACTIVE,آجیل و خشکبار آلما (شعبه 1),2023-08-20 9:15:03,,,
1047,1047,1047,28524,ACTIVE,قنادی سوییت پالاس (گلبرگ),2023-08-20 9:15:03,,,
1048,1048,1048,59647,ACTIVE,شیرینی نیشکر (دولت),2023-08-20 9:15:06,,,
1049,1049,1049,60652,ACTIVE,نان استاپ,2023-08-20 9:15:06,,,
1050,1050,1050,61579,ACTIVE,کافه رستوران شمرون (بام لند),2023-08-20 9:15:06,,,
1051,1051,1051,73126,ACTIVE,کافه ناتلی (هروی),2023-08-20 9:15:07,,,
1052,1052,1052,86136,ACTIVE,قهوه آدنیس (شعبه 5 سپاه),2023-08-20 9:15:07,,,
1053,1053,1053,252680,ACTIVE,سام کافه (آرگو),2023-08-20 9:15:11,,,
1054,1054,1054,260577,ACTIVE,آبمیوه بستنی دانشجو,2023-08-20 9:15:11,,,
1055,1055,1055,284536,ACTIVE,ساندویچ زولا,2023-08-20 9:15:13,,,
1056,1056,1056,284545,ACTIVE,کافه کاویچ,2023-08-20 9:15:13,,,
1057,1057,1057,286548,ACTIVE,کافه رستوران ایتالیایی رسپیروتو,2023-08-20 9:15:13,,,
1058,1058,1058,289891,ACTIVE,کافه رستوران بروسا,2023-08-20 9:15:14,,,
1059,1059,1059,295666,ACTIVE,برگر استیشن,2023-08-20 9:15:15,,,
1060,1060,1060,297062,ACTIVE,کافه من و بابام,2023-08-20 9:15:15,,,
1061,1061,1061,318467,ACTIVE,باقلوای ترکی علی بی,2023-08-20 9:15:17,,,
1062,1062,1062,324624,ACTIVE,کافه رستوران لئون شهربانو,2023-08-20 9:15:18,,,
1063,1063,1063,242950,ACTIVE,آجیل و خشکبار کام دانه,2023-08-20 9:30:07,,,
1064,1064,1064,17657,ACTIVE,کافه قنادی سالی,2023-08-20 9:45:02,,,
1065,1065,1065,319124,ACTIVE,قهوه و شکلات بارن,2023-08-20 9:45:03,,,
1066,1066,1066,52627,ACTIVE,هایپر عطاری تاج,2023-08-20 9:45:04,,,
1067,1067,1067,56044,ACTIVE,پروتئین شهریار,2023-08-20 9:45:05,,,
1068,1068,1068,234185,ACTIVE,پروتئین کوئین,2023-08-20 9:45:08,,,
1069,1069,1069,269687,ACTIVE,کافه رستوران هیگر,2023-08-20 9:45:09,,,
1070,1070,1070,293132,ACTIVE,کافه فست فود رموسو,2023-08-20 9:45:11,,,
1071,1071,1071,297443,ACTIVE,کافه رستوران ایتالیایی باختر,2023-08-20 9:45:11,,,
1072,1072,1072,322420,ACTIVE,تامی,2023-08-20 9:45:13,,,
1073,1073,1073,54211,ACTIVE,کافه چیاکو,2023-08-20 10:00:04,,,
1074,1074,1074,64230,ACTIVE,کافه رستوران ایوار,2023-08-20 10:00:05,,,
1075,1075,1075,93007,ACTIVE,کافه رستوران ابژه,2023-08-20 10:00:06,,,
1076,1076,1076,317557,ACTIVE,پروتئین هامون,2023-08-20 10:00:11,,,
1077,1077,1077,43012,ACTIVE,تهیه غذای سالم رژیمی و کم کالری کوشک,2023-08-20 10:15:03,,,
1078,1078,1078,54177,ACTIVE,کافه بیکری لوف باکس,2023-08-20 10:15:04,,,
1079,1079,1079,57075,ACTIVE,قنادی رامسر,2023-08-20 10:15:05,,,
1080,1080,1080,59581,ACTIVE,آبمیوه بستنی پارک,2023-08-20 10:15:05,,,
1081,1081,1081,103074,ACTIVE,باقلوا لذت سنتر (شعبه پیروزی),2023-08-20 10:15:09,,,
1082,1082,1082,280552,ACTIVE,دالند,2023-08-20 10:15:14,,,
1083,1083,1083,281597,ACTIVE,آبمیوه بستنی سان استار(هروى),2023-08-20 10:15:14,,,
1084,1084,1084,316859,ACTIVE,شیرینی لبنانی روشه (ستارخان),2023-08-20 10:15:18,,,
1085,1085,1085,323010,ACTIVE,آرایشی بهداشتی رامایا,2023-08-20 10:15:19,,,
1086,1086,1086,51270,ACTIVE,آبمیوه دنیز,2023-08-20 10:30:04,,,
1087,1087,1087,232927,ACTIVE,ایران برگر (شعبه هروی),2023-08-20 10:30:08,,,
1088,1088,1088,320210,ACTIVE,صبحانه غزل,2023-08-20 10:30:14,,,
1089,1089,1089,11298,ACTIVE,رستوران ملل توتیا,2023-08-20 10:45:02,,,
1090,1090,1090,30053,ACTIVE,آبمیوه بستنی نیشکر,2023-08-20 10:45:03,,,
1091,1091,1091,42764,ACTIVE,بریانکده مرغ سبز,2023-08-20 10:45:03,,,
1092,1092,1092,82681,ACTIVE,کافه رستوران بوچانگا,2023-08-20 10:45:07,,,
1093,1093,1093,271186,ACTIVE,گل پوژان,2023-08-20 10:45:11,,,
1094,1094,1094,285419,ACTIVE,کافه رستوران پگاه,2023-08-20 10:45:12,,,
1095,1095,1095,291729,ACTIVE,شیرینی شهرزاد شکوهی وند (فم شیک),2023-08-20 10:45:12,,,
1096,1096,1096,312224,ACTIVE,آرایشی بهداشتی روشه,2023-08-20 10:45:15,,,
1097,1097,1097,316208,ACTIVE,باقلوا استانبول نیلوا,2023-08-20 10:45:16,,,
1098,1098,1098,319277,ACTIVE,كافه رستوران ديمن,2023-08-20 10:45:16,,,
1099,1099,1099,257378,ACTIVE,فست فود رویال برگر,2023-08-20 11:00:12,,,
1100,1100,1100,11827,ACTIVE,پیتزا سیب 360 (نارمک),2023-08-20 11:15:03,,,
1101,1101,1101,18586,ACTIVE,کی اف سی ولیعصر (سوگود),2023-08-20 11:15:04,,,
1102,1102,1102,20210,ACTIVE,خانه کوچک (شهرک غرب),2023-08-20 11:15:04,,,
1103,1103,1103,26526,ACTIVE,چلو کباب جوان (میدان نیلوفر),2023-08-20 11:15:04,,,
1104,1104,1104,46812,ACTIVE,کترینگ نجفی,2023-08-20 11:15:06,,,
1105,1105,1105,48821,ACTIVE,کافه رستوران نسکو,2023-08-20 11:15:06,,,
1106,1106,1106,52512,ACTIVE,پروتئینی گارلیک,2023-08-20 11:15:08,,,
1107,1107,1107,92478,ACTIVE,فست فود گارلیک,2023-08-20 11:15:08,,,
1108,1108,1108,55249,ACTIVE,تهیه غذای فارسی دولت (غذای آماده و نیمه آماده),2023-08-20 11:15:08,,,
1109,1109,1109,57920,ACTIVE,بستنی ویژن,2023-08-20 11:15:08,,,
1110,1110,1110,61070,ACTIVE,نان و شیرینی نوریس,2023-08-20 11:15:09,,,
1111,1111,1111,67413,ACTIVE,فست فود مری ها (فلافل اصل آبادان),2023-08-20 11:15:10,,,
1112,1112,1112,69956,ACTIVE,قنادی روته,2023-08-20 11:15:11,,,
1113,1113,1113,71179,ACTIVE,فروشگاه روغنکده هزاردانه,2023-08-20 11:15:11,,,
1114,1114,1114,71522,ACTIVE,باقلوا استانبولی باریکا,2023-08-20 11:15:11,,,
1115,1115,1115,74491,ACTIVE,کافه باریزان,2023-08-20 11:15:12,,,
1116,1116,1116,83006,ACTIVE,فست فود چیزی لاو,2023-08-20 11:15:12,,,
1117,1117,1117,95309,ACTIVE,گود برگر,2023-08-20 11:15:13,,,
1118,1118,1118,100097,ACTIVE,رستوران نایب (شعبه آبان جنوبی),2023-08-20 11:15:14,,,
1119,1119,1119,104244,ACTIVE,تهیه غذای ته دیگ,2023-08-20 11:15:14,,,
1120,1120,1120,240124,ACTIVE,فست فود قلب سفید (فردوس شرق),2023-08-20 11:15:17,,,
1121,1121,1121,261667,ACTIVE,آبمیوه پوریا,2023-08-20 11:15:19,,,
1122,1122,1122,262068,ACTIVE,آبمیوه بستنی عمو رحیم حافظ,2023-08-20 11:15:19,,,
1123,1123,1123,263453,ACTIVE,برگر پایتخت,2023-08-20 11:15:19,,,
1124,1124,1124,264393,ACTIVE,كافه ديير,2023-08-20 11:15:19,,,
1125,1125,1125,277693,ACTIVE,فست فود کوکورچ (شعبه فدک),2023-08-20 11:15:22,,,
1126,1126,1126,279332,ACTIVE,پیتزا دی 68,2023-08-20 11:15:22,,,
1127,1127,1127,279577,ACTIVE,ساندویچ نادر (دزاشیب),2023-08-20 11:15:22,,,
1128,1128,1128,280411,ACTIVE,پت شاپ ترنج,2023-08-20 11:15:22,,,
1129,1129,1129,285945,ACTIVE,کافه قناد بانو,2023-08-20 11:15:23,,,
1130,1130,1130,292646,ACTIVE,رستوران طهرون,2023-08-20 11:15:25,,,
1131,1131,1131,292790,ACTIVE,کافه رستوران سمرقند,2023-08-20 11:15:25,,,
1132,1132,1132,292886,ACTIVE,امیر شکلات (نیایش مال),2023-08-20 11:15:25,,,
1133,1133,1133,295585,ACTIVE,رستوران سپهسالار,2023-08-20 11:15:26,,,
1134,1134,1134,296266,ACTIVE,فست فود اهورا,2023-08-20 11:15:26,,,
1135,1135,1135,296560,ACTIVE,رستوران زعفران,2023-08-20 11:15:26,,,
1136,1136,1136,300966,ACTIVE,گوپی پت شاپ,2023-08-20 11:15:27,,,
1137,1137,1137,312981,ACTIVE,ترک دنر (خیابان فاطمی),2023-08-20 11:15:30,,,
1138,1138,1138,319156,ACTIVE,کافه رستوران ماندی,2023-08-20 11:15:32,,,
1139,1139,1139,320626,ACTIVE,کافه مازو,2023-08-20 11:15:32,,,
1140,1140,1140,41098,ACTIVE,فست فود کلیز برگر,2023-08-20 11:30:07,,,
1141,1141,1141,54676,ACTIVE,طهران باربیکیو,2023-08-20 11:30:08,,,
1142,1142,1142,59767,ACTIVE,فست فود آتا بیگ,2023-08-20 11:30:09,,,
1143,1143,1143,66789,ACTIVE,پیتزا دنیس,2023-08-20 11:30:10,,,
1144,1144,1144,69508,ACTIVE,نان و شیرینی فلوریا,2023-08-20 11:30:10,,,
1145,1145,1145,72134,ACTIVE,آبمیوه بستنی کوروش,2023-08-20 11:30:11,,,
1146,1146,1146,111594,ACTIVE,پلو خورش,2023-08-20 11:30:13,,,
1147,1147,1147,269857,ACTIVE,فست فود اژدر زاپاتا,2023-08-20 11:30:18,,,
1148,1148,1148,9653,ACTIVE,فست فود پاییز (نازی آباد),2023-08-20 11:45:02,,,
1149,1149,1149,9960,ACTIVE,پیتزا پنجره,2023-08-20 11:45:03,,,
1150,1150,1150,10273,ACTIVE,بابی ساندز برگر,2023-08-20 11:45:03,,,
1151,1151,1151,12441,ACTIVE,تهیه غذای باغ فیض,2023-08-20 11:45:03,,,
1152,1152,1152,16801,ACTIVE,رستوران ایتالیایی رومانا (سون سنتر),2023-08-20 11:45:04,,,
1153,1153,1153,18966,ACTIVE,کلبه کباب,2023-08-20 11:45:04,,,
1154,1154,1154,31847,ACTIVE,پیتزا دانی (شهرک راه آهن),2023-08-20 11:45:06,,,
1155,1155,1155,43330,ACTIVE,رستوران علیشاه,2023-08-20 11:45:07,,,
1156,1156,1156,44225,ACTIVE,مايا تِكس مِكس (پاسداران),2023-08-20 11:45:07,,,
1157,1157,1157,45365,ACTIVE,فست فود فرد,2023-08-20 11:45:07,,,
1158,1158,1158,50535,ACTIVE,تهیه غذا عمده خان,2023-08-20 11:45:08,,,
1159,1159,1159,51111,ACTIVE,چلو کباب البرز (تاسیس 1344),2023-08-20 11:45:09,,,
1160,1160,1160,54598,ACTIVE,پیتزا بلوط,2023-08-20 11:45:09,,,
1161,1161,1161,58829,ACTIVE,پیتزا ساندویچ درنا,2023-08-20 11:45:10,,,
1162,1162,1162,59746,ACTIVE,رستوران منشن (فودکورت تیراژه),2023-08-20 11:45:11,,,
1163,1163,1163,64936,ACTIVE,رستوران تک پخت,2023-08-20 11:45:12,,,
1164,1164,1164,71588,ACTIVE,هات کیلویی,2023-08-20 11:45:13,,,
1165,1165,1165,78693,ACTIVE,استودیو قهوه,2023-08-20 11:45:14,,,
1166,1166,1166,84206,ACTIVE,کته کبابی محسن,2023-08-20 11:45:14,,,
1167,1167,1167,97429,ACTIVE,جگر سرای ارغوان,2023-08-20 11:45:15,,,
1168,1168,1168,99367,ACTIVE,دنده برگر (سعادت آباد),2023-08-20 11:45:15,,,
1169,1169,1169,217209,ACTIVE,فست فود هفت چنار دانشگاه,2023-08-20 11:45:17,,,
1170,1170,1170,230976,ACTIVE,فست فود شادزی,2023-08-20 11:45:18,,,
1171,1171,1171,246029,ACTIVE,سرزمین سوخاری (شعبه ظفر),2023-08-20 11:45:20,,,
1172,1172,1172,255175,ACTIVE,خانه کباب لنجون,2023-08-20 11:45:21,,,
1173,1173,1173,258290,ACTIVE,فست فود سیب باکس,2023-08-20 11:45:21,,,
1174,1174,1174,259284,ACTIVE,فست فود ژوپیتر,2023-08-20 11:45:21,,,
1175,1175,1175,259354,ACTIVE,رستوران صوفیا (فودکورت),2023-08-20 11:45:21,,,
1176,1176,1176,259430,ACTIVE,رستوران هلسا,2023-08-20 11:45:21,,,
1177,1177,1177,263745,ACTIVE,پیتزا رز زرد,2023-08-20 11:45:22,,,
1178,1178,1178,266620,ACTIVE,رستوران طریقت (پلاتین),2023-08-20 11:45:22,,,
1179,1179,1179,272645,ACTIVE,فست فود روبانو,2023-08-20 11:45:23,,,
1180,1180,1180,277964,ACTIVE,غذای یادگار,2023-08-20 11:45:24,,,
1181,1181,1181,286570,ACTIVE,رستوران آنا,2023-08-20 11:45:26,,,
1182,1182,1182,295101,ACTIVE,آشپز باشی,2023-08-20 11:45:28,,,
1183,1183,1183,296543,ACTIVE,کافه رستوران فرنس,2023-08-20 11:45:28,,,
1184,1184,1184,299423,ACTIVE,کافه رستوران لور,2023-08-20 11:45:29,,,
1185,1185,1185,304880,ACTIVE,مطبخ نان,2023-08-20 11:45:30,,,
1186,1186,1186,306455,ACTIVE,تهیه غذای سماء,2023-08-20 11:45:31,,,
1187,1187,1187,314256,ACTIVE,فست فود شبیخوش,2023-08-20 11:45:32,,,
1188,1188,1188,14865,ACTIVE,رستوران گیاهی پیور,2023-08-20 12:00:05,,,
1189,1189,1189,17697,ACTIVE,فست فود عمو رضا,2023-08-20 12:00:05,,,
1190,1190,1190,21520,ACTIVE,هایدا (افسریه),2023-08-20 12:00:06,,,
1191,1191,1191,29556,ACTIVE,خانه کوچک (فودکورت گالریا),2023-08-20 12:00:07,,,
1192,1192,1192,33869,ACTIVE,تهیه غذای 118,2023-08-20 12:00:07,,,
1193,1193,1193,41278,ACTIVE,رستوران صلوات,2023-08-20 12:00:08,,,
1194,1194,1194,52474,ACTIVE,دونر مارکت (فودکورت هایپر استار),2023-08-20 12:00:10,,,
1195,1195,1195,55409,ACTIVE,چلو کبابی مهتاب,2023-08-20 12:00:11,,,
1196,1196,1196,62909,ACTIVE,رستوران آدیشه,2023-08-20 12:00:12,,,
1197,1197,1197,76789,ACTIVE,رستوران کسری,2023-08-20 12:00:14,,,
1198,1198,1198,90992,ACTIVE,غذای بنیس,2023-08-20 12:00:15,,,
1199,1199,1199,228295,ACTIVE,کافه رستوران غزال,2023-08-20 12:00:18,,,
1200,1200,1200,246087,ACTIVE,فست فود فرس,2023-08-20 12:00:21,,,
1201,1201,1201,246910,ACTIVE,سرزمین سوخاری (شعبه شهران),2023-08-20 12:00:21,,,
1202,1202,1202,308000,ACTIVE,کباب سرای پارسا,2023-08-20 12:00:35,,,
1203,1203,1203,11085,ACTIVE,سوشی خونه (اقدسیه),2023-08-20 12:15:03,,,
1204,1204,1204,61203,ACTIVE,سوشی خونه (قیطریه),2023-08-20 12:15:03,,,
1205,1205,1205,11533,ACTIVE,قصاب برگر,2023-08-20 12:15:03,,,
1206,1206,1206,21593,ACTIVE,پیتزا ژرژ,2023-08-20 12:15:08,,,
1207,1207,1207,23746,ACTIVE,پارسی کهن,2023-08-20 12:15:08,,,
1208,1208,1208,24781,ACTIVE,کافه سبوس,2023-08-20 12:15:08,,,
1209,1209,1209,26878,ACTIVE,سالاد بار سالادیکا (فودکورت عرش),2023-08-20 12:15:09,,,
1210,1210,1210,28533,ACTIVE,کبابسرای باستان,2023-08-20 12:15:10,,,
1211,1211,1211,30147,ACTIVE,دوته برگر مسعود,2023-08-20 12:15:11,,,
